"","Time","ED_vehicle_id","LV_vehicle_id","Lane","ED_speed_mps","LV_speed_mps","ED_acc_mps2_lag","LV_acc_mps2_lag","ED_position_m_new","LV_position_m_new","LV_width_m","LV_length_m","LV_spacing_m","LV_frspacing_m","ED_jerk_mps3_lag"
"1",0,2117,2106,5,8.04759,9.62645,1.55465,-0.08244,50.28434,70.30226,2,5.1212,20.01792,14.89672,NA
"2",0.1,2117,2106,5,7.79538,9.61614,-2.52212,-0.10316,51.06388,71.26387,2,5.1212,20.19999,15.07879,-40.7677
"3",0.2,2117,2106,5,7.91884,9.59974,1.23465,-0.16401,51.85576,72.22384,2,5.1212,20.36808,15.24688,37.5677
"4",0.3,2117,2106,5,8.0385,9.57237,1.1966,-0.27361,52.65961,73.18108,2,5.1212,20.52147,15.40027,-0.380499999999999
"5",0.4,2117,2106,5,8.14564,9.52746,1.07138,-0.44917,53.47417,74.13383,2,5.1212,20.65966,15.53846,-1.2522
"6",0.5,2117,2106,5,8.23359,9.45645,0.87947,-0.71005,54.29753,75.07947,2,5.1212,20.78194,15.66074,-1.9191
"7",0.6,2117,2106,5,8.30241,9.35187,0.68826,-1.04586,55.12777,76.01466,2,5.1212,20.88689,15.76569,-1.9121
"8",0.7,2117,2106,5,8.35871,9.21434,0.56298,-1.37525,55.96365,76.93609,2,5.1212,20.97244,15.85124,-1.2528
"9",0.8,2117,2106,5,8.41285,9.05515,0.5414,-1.5919,56.80493,77.84161,2,5.1212,21.03668,15.91548,-0.2158
"10",0.9,2117,2106,5,8.47729,8.88844,0.64435,-1.66708,57.65266,78.73045,2,5.1212,21.07779,15.95659,1.0295
"11",1,2117,2106,5,8.56802,8.7234,0.90737,-1.65043,58.50946,79.60279,2,5.1212,21.09333,15.97213,2.6302
"12",1.1,2117,2106,5,8.70494,8.56396,1.36911,-1.59441,59.37996,80.45919,2,5.1212,21.07923,15.95803,4.6174
"13",1.2,2117,2106,5,8.89769,8.41148,1.9275,-1.52483,60.26972,81.30034,2,5.1212,21.03062,15.90942,5.5839
"14",1.3,2117,2106,5,9.13424,8.26631,2.36553,-1.45167,61.18315,82.12697,2,5.1212,20.94382,15.82262,4.3803
"15",1.4,2117,2106,5,9.3945,8.12847,2.6026,-1.37837,62.1226,82.93981,2,5.1212,20.81721,15.69601,2.3707
"16",1.5,2117,2106,5,9.66283,7.99789,2.68334,-1.30585,63.08888,83.7396,2,5.1212,20.65072,15.52952,0.8074
"17",1.6,2117,2106,5,9.92551,7.87447,2.62676,-1.23418,64.08143,84.52705,2,5.1212,20.44562,15.32442,-0.565799999999999
"18",1.7,2117,2106,5,10.16703,7.75815,2.4152,-1.16315,65.09813,85.30286,2,5.1212,20.20473,15.08353,-2.1156
"19",1.8,2117,2106,5,10.369,7.6489,2.01967,-1.09258,66.13503,86.06775,2,5.1212,19.93272,14.81152,-3.9553
"20",1.9,2117,2106,5,10.5114,7.54667,1.424,-1.02229,67.18617,86.82242,2,5.1212,19.63625,14.51505,-5.9567
"21",2,2117,2106,5,10.57742,7.45145,0.66027,-0.95217,68.24392,87.56757,2,5.1212,19.32365,14.20245,-7.6373
"22",2.1,2117,2106,5,10.56466,7.36324,-0.12767,-0.88216,69.30038,88.30389,2,5.1212,19.00351,13.88231,-7.8794
"23",2.2,2117,2106,5,10.50839,7.28201,-0.56267,-0.81221,70.35122,89.03209,2,5.1212,18.68087,13.55967,-4.35
"24",2.3,2117,2106,5,10.4593,7.20779,-0.49083,-0.74229,71.39715,89.75287,2,5.1212,18.35572,13.23452,0.7184
"25",2.4,2117,2106,5,10.429,7.14055,-0.30303,-0.67239,72.44005,90.46692,2,5.1212,18.02687,12.90567,1.878
"26",2.5,2117,2106,5,10.40437,7.0803,-0.24627,-0.60251,73.48049,91.17495,2,5.1212,17.69446,12.57326,0.5676
"27",2.6,2117,2106,5,10.37728,7.02703,-0.2709,-0.53263,74.51822,91.87766,2,5.1212,17.35944,12.23824,-0.2463
"28",2.7,2117,2106,5,10.33845,6.98076,-0.38839,-0.46275,75.55206,92.57573,2,5.1212,17.02367,11.90247,-1.1749
"29",2.8,2117,2106,5,10.26293,6.94147,-0.75515,-0.39288,76.57835,93.26988,2,5.1212,16.69153,11.57033,-3.6676
"30",2.9,2117,2106,5,10.10734,6.90917,-1.55594,-0.323,77.58909,93.9608,2,5.1212,16.37171,11.25051,-8.0079
"31",3,2117,2106,5,9.84389,6.88386,-2.63446,-0.25313,78.57348,94.64918,2,5.1212,16.0757,10.9545,-10.7852
"32",3.1,2117,2106,5,9.48966,6.86553,-3.54231,-0.18326,79.52244,95.33574,2,5.1212,15.8133,10.6921,-9.0785
"33",3.2,2117,2106,5,9.08756,6.85419,-4.02103,-0.11339,80.4312,96.02116,2,5.1212,15.58996,10.46876,-4.7872
"34",3.3,2117,2106,5,8.6803,6.84984,-4.07254,-0.04351,81.29923,96.70614,2,5.1212,15.40691,10.28571,-0.515100000000004
"35",3.4,2117,2106,5,8.307,6.85248,-3.73304,0.02636,82.12993,97.39139,2,5.1212,15.26146,10.14026,3.395
"36",3.5,2117,2106,5,8.00387,6.8621,-3.03128,0.09622,82.93031,98.0776,2,5.1212,15.14729,10.02609,7.0176
"37",3.6,2117,2106,5,7.7989,6.8787,-2.04967,0.16607,83.7102,98.76547,2,5.1212,15.05527,9.93406999999999,9.8161
"38",3.7,2117,2106,5,7.69757,6.90229,-1.01329,0.23588,84.47996,99.4557,2,5.1212,14.97574,9.85453999999999,10.3638
"39",3.8,2117,2106,5,7.65261,6.93285,-0.44958,0.3056,85.24522,100.14898,2,5.1212,14.90376,9.78255999999999,5.6371
"40",3.9,2117,2106,5,7.58578,6.97036,-0.66831,0.37512,86.0038,100.84602,2,5.1212,14.84222,9.72102,-2.1873
"41",4,2117,2106,5,7.46312,7.01478,-1.22659,0.44421,86.75011,101.5475,2,5.1212,14.79739,9.67618999999999,-5.5828
"42",4.1,2117,2106,5,7.3029,7.06602,-1.60224,0.51233,87.4804,102.2541,2,5.1212,14.7737,9.65249999999999,-3.7565
"43",4.2,2117,2106,5,7.13898,7.12385,-1.63925,0.57835,88.1943,102.96648,2,5.1212,14.77218,9.65098000000001,-0.3701
"44",4.3,2117,2106,5,6.99924,7.18784,-1.39734,0.63987,88.89423,103.68527,2,5.1212,14.79104,9.66984000000001,2.4191
"45",4.4,2117,2106,5,6.89524,7.25702,-1.04002,0.6918,89.58375,104.41097,2,5.1212,14.82722,9.70602000000001,3.5732
"46",4.5,2117,2106,5,6.82569,7.32936,-0.69553,0.72337,90.26632,105.1439,2,5.1212,14.87758,9.75638000000001,3.4449
"47",4.6,2117,2106,5,6.78401,7.40085,-0.41679,0.71491,90.94472,105.88399,2,5.1212,14.93927,9.81806999999999,2.7874
"48",4.7,2117,2106,5,6.76351,7.46547,-0.20496,0.64627,91.62107,106.63054,2,5.1212,15.00947,9.88826999999999,2.1183
"49",4.8,2117,2106,5,6.75917,7.51762,-0.04339,0.52141,92.29699,107.3823,2,5.1212,15.08531,9.96411000000001,1.6157
"50",4.9,2117,2106,5,6.77247,7.55512,0.13295,0.37501,92.97423,108.13781,2,5.1212,15.16358,10.04238,1.7634
"51",5,2117,2106,5,6.81689,7.57948,0.44421,0.24367,93.65592,108.89576,2,5.1212,15.23984,10.11864,3.1126
"52",5.1,2117,2106,5,6.90569,7.59371,0.88806,0.14222,94.34649,109.65513,2,5.1212,15.30864,10.18744,4.4385
"53",5.2,2117,2106,5,7.02874,7.60041,1.23048,0.06702,95.04937,110.41517,2,5.1212,15.3658,10.2446,3.4242
"54",5.3,2117,2106,5,7.15463,7.60107,1.25892,0.00664,95.76483,111.17528,2,5.1212,15.41045,10.28925,0.2844
"55",5.4,2117,2106,5,7.25661,7.5959,1.01979,-0.05169,96.49049,111.93487,2,5.1212,15.44438,10.32318,-2.3913
"56",5.5,2117,2106,5,7.32563,7.58396,0.6902,-0.11943,97.22305,112.69326,2,5.1212,15.47021,10.34901,-3.2959
"57",5.6,2117,2106,5,7.36347,7.56346,0.3784,-0.205,97.9594,113.44961,2,5.1212,15.49021,10.36901,-3.118
"58",5.7,2117,2106,5,7.37413,7.5328,0.10654,-0.30659,98.69681,114.20289,2,5.1212,15.50608,10.38488,-2.7186
"59",5.8,2117,2106,5,7.35914,7.49404,-0.14989,-0.38757,99.43273,114.95229,2,5.1212,15.51956,10.39836,-2.5643
"60",5.9,2117,2106,5,7.31371,7.45719,-0.45428,-0.36854,100.1641,115.69801,2,5.1212,15.53391,10.41271,-3.0439
"61",6,2117,2106,5,7.23159,7.43669,-0.82117,-0.20497,100.88726,116.44168,2,5.1212,15.55442,10.43322,-3.6689
"62",6.1,2117,2106,5,7.11903,7.44055,-1.12562,0.03862,101.59916,117.18574,2,5.1212,15.58658,10.46538,-3.0445
"63",6.2,2117,2106,5,6.99765,7.46589,-1.21382,0.25339,102.29893,117.93233,2,5.1212,15.6334,10.5122,-0.881999999999998
"64",6.3,2117,2106,5,6.89275,7.50428,-1.04898,0.38391,102.9882,118.68275,2,5.1212,15.69455,10.57335,1.6484
"65",6.4,2117,2106,5,6.82129,7.54741,-0.71457,0.43129,103.67033,119.4375,2,5.1212,15.76717,10.64597,3.3441
"66",6.5,2117,2106,5,6.78626,7.589,-0.35031,0.41583,104.34896,120.1964,2,5.1212,15.84744,10.72624,3.6426
"67",6.6,2117,2106,5,6.7803,7.62479,-0.0596,0.35792,105.02699,120.95887,2,5.1212,15.93188,10.81068,2.9071
"68",6.7,2117,2106,5,6.79282,7.65209,0.1252,0.27306,105.70627,121.72408,2,5.1212,16.01781,10.89661,1.848
"69",6.8,2117,2106,5,6.81155,7.66927,0.18733,0.17177,106.38742,122.49101,2,5.1212,16.10359,10.98239,0.6213
"70",6.9,2117,2106,5,6.8239,7.67535,0.12346,0.06075,107.06981,123.25855,2,5.1212,16.18874,11.06754,-0.6387
"71",7,2117,2106,5,6.82266,7.66975,-0.0124,-0.05592,107.75208,124.02552,2,5.1212,16.27344,11.15224,-1.3586
"72",7.1,2117,2106,5,6.80844,7.65218,-0.14219,-0.17577,108.43292,124.79074,2,5.1212,16.35782,11.23662,-1.2979
"73",7.2,2117,2106,5,6.78596,7.62244,-0.22477,-0.29734,109.11152,125.55298,2,5.1212,16.44146,11.32026,-0.8258
"74",7.3,2117,2106,5,6.76019,7.58047,-0.2577,-0.41971,109.78754,126.31103,2,5.1212,16.52349,11.40229,-0.3293
"75",7.4,2117,2106,5,6.73496,7.52625,-0.25235,-0.54226,110.46103,127.06365,2,5.1212,16.60262,11.48142,0.0534999999999997
"76",7.5,2117,2106,5,6.71286,7.45981,-0.22097,-0.6644,111.13232,127.80964,2,5.1212,16.67732,11.55612,0.3138
"77",7.6,2117,2106,5,6.69555,7.38127,-0.17315,-0.78539,111.80188,128.54776,2,5.1212,16.74588,11.62468,0.4782
"78",7.7,2117,2106,5,6.68398,7.29085,-0.11564,-0.90414,112.47027,129.27685,2,5.1212,16.80658,11.68538,0.5751
"79",7.8,2117,2106,5,6.67868,7.18897,-0.05304,-1.01882,113.13814,129.99574,2,5.1212,16.8576,11.7364,0.626
"80",7.9,2117,2106,5,6.67981,7.07634,0.01131,-1.12631,113.80612,130.70338,2,5.1212,16.89726,11.77606,0.6435
"81",8,2117,2106,5,6.68726,6.95419,0.07447,-1.22146,114.47485,131.3988,2,5.1212,16.92395,11.80275,0.6316
"82",8.1,2117,2106,5,6.70057,6.82461,0.13316,-1.29583,115.14491,132.08126,2,5.1212,16.93635,11.81515,0.5869
"83",8.2,2117,2106,5,6.71885,6.69099,0.18277,-1.33622,115.81679,132.75036,2,5.1212,16.93357,11.81237,0.4961
"84",8.3,2117,2106,5,6.74048,6.55866,0.21625,-1.32333,116.49084,133.40622,2,5.1212,16.91538,11.79418,0.3348
"85",8.4,2117,2106,5,6.76275,6.43528,0.22272,-1.23379,117.16711,134.04975,2,5.1212,16.88264,11.76144,0.0647
"86",8.5,2117,2106,5,6.78134,6.32964,0.18595,-1.05633,117.84525,134.68272,2,5.1212,16.83747,11.71627,-0.3677
"87",8.6,2117,2106,5,6.78974,6.24795,0.08395,-0.81693,118.52422,135.30751,2,5.1212,16.78329,11.66209,-1.02
"88",8.7,2117,2106,5,6.779,6.19061,-0.10736,-0.57341,119.20212,135.92657,2,5.1212,16.72445,11.60325,-1.9131
"89",8.8,2117,2106,5,6.73922,6.15325,-0.39785,-0.37363,119.87604,136.5419,2,5.1212,16.66586,11.54466,-2.9049
"90",8.9,2117,2106,5,6.66453,6.13013,-0.7469,-0.23115,120.5425,137.15491,2,5.1212,16.61241,11.49121,-3.4905
"91",9,2117,2106,5,6.56001,6.11642,-1.04517,-0.13714,121.1985,137.76655,2,5.1212,16.56805,11.44685,-2.9827
"92",9.1,2117,2106,5,6.44268,6.10867,-1.17327,-0.07743,121.84276,138.37742,2,5.1212,16.53466,11.41346,-1.281
"93",9.2,2117,2106,5,6.33331,6.10471,-1.09374,-0.03969,122.4761,138.98789,2,5.1212,16.51179,11.39059,0.795300000000001
"94",9.3,2117,2106,5,6.24541,6.10324,-0.87895,-0.01463,123.10064,139.59821,2,5.1212,16.49757,11.37637,2.1479
"95",9.4,2117,2106,5,6.18031,6.10376,-0.651,0.00518,123.71867,140.20859,2,5.1212,16.48992,11.36872,2.2795
"96",9.5,2117,2106,5,6.13143,6.10639,-0.48887,0.02632,124.33181,140.81923,2,5.1212,16.48742,11.36622,1.6213
"97",9.6,2117,2106,5,6.09125,6.11185,-0.40174,0.05461,124.94094,141.43041,2,5.1212,16.48947,11.36827,0.8713
"98",9.7,2117,2106,5,6.05388,6.1214,-0.37376,0.0955,125.54632,142.04255,2,5.1212,16.49623,11.37503,0.2798
"99",9.8,2117,2106,5,6.01511,6.13678,-0.3877,0.15374,126.14783,142.65623,2,5.1212,16.5084,11.3872,-0.1394
"100",9.9,2117,2106,5,5.97282,6.15982,-0.42285,0.23043,126.74512,143.27222,2,5.1212,16.5271,11.4059,-0.3515
"101",10,2117,2106,5,5.92631,6.19063,-0.46513,0.30813,127.33775,143.89128,2,5.1212,16.55353,11.43233,-0.4228
"102",10.1,2117,2106,5,5.87515,6.2227,-0.51158,0.32069,127.92526,144.51355,2,5.1212,16.58829,11.46709,-0.4645
"103",10.2,2117,2106,5,5.81887,6.24003,-0.56279,0.17325,128.50715,145.13755,2,5.1212,16.6304,11.5092,-0.5121
"104",10.3,2117,2106,5,5.75699,6.22502,-0.61883,-0.15013,129.08285,145.76005,2,5.1212,16.6772,11.556,-0.5604
"105",10.4,2117,2106,5,5.68901,6.17099,-0.67981,-0.54021,129.65175,146.37715,2,5.1212,16.7254,11.6042,-0.6098
"106",10.5,2117,2106,5,5.61435,6.08426,-0.7466,-0.86738,130.21318,146.98558,2,5.1212,16.7724,11.6512,-0.6679
"107",10.6,2117,2106,5,5.53224,5.97646,-0.82104,-1.07796,130.76641,147.58322,2,5.1212,16.81681,11.69561,-0.7444
"108",10.7,2117,2106,5,5.44165,5.85832,-0.9059,-1.18138,131.31057,148.16906,2,5.1212,16.85849,11.73729,-0.8486
"109",10.8,2117,2106,5,5.34126,5.73774,-1.00394,-1.20586,131.8447,148.74283,2,5.1212,16.89813,11.77693,-0.9804
"110",10.9,2117,2106,5,5.22979,5.61996,-1.11464,-1.17773,132.36768,149.30483,2,5.1212,16.93715,11.81595,-1.107
"111",11,2117,2106,5,5.1073,5.50832,-1.22494,-1.11647,132.87841,149.85566,2,5.1212,16.97725,11.85605,-1.103
"112",11.1,2117,2106,5,4.97789,5.4048,-1.29413,-1.03512,133.3762,150.39614,2,5.1212,17.01994,11.89874,-0.691900000000001
"113",11.2,2117,2106,5,4.8513,5.31062,-1.26589,-0.94189,133.86133,150.9272,2,5.1212,17.06587,11.94467,0.2824
"114",11.3,2117,2106,5,4.73789,5.22644,-1.13413,-0.84179,134.33511,151.44984,2,5.1212,17.11473,11.99353,1.3176
"115",11.4,2117,2106,5,4.64021,5.15266,-0.9767,-0.73776,134.79914,151.96511,2,5.1212,17.16597,12.04477,1.5743
"116",11.5,2117,2106,5,4.55091,5.08951,-0.89303,-0.63155,135.25423,152.47406,2,5.1212,17.21983,12.09863,0.8367
"117",11.6,2117,2106,5,4.45706,5.03709,-0.93849,-0.52416,135.69993,152.97777,2,5.1212,17.27784,12.15664,-0.454600000000001
"118",11.7,2117,2106,5,4.34869,4.99547,-1.08369,-0.4162,136.1348,153.47732,2,5.1212,17.34252,12.22132,-1.452
"119",11.8,2117,2106,5,4.22883,4.96466,-1.19867,-0.30807,136.55769,153.97378,2,5.1212,17.41609,12.29489,-1.1498
"120",11.9,2117,2106,5,4.11344,4.94465,-1.15387,-0.20013,136.96903,154.46825,2,5.1212,17.49922,12.37802,0.448
"121",12,2117,2106,5,4.01925,4.93537,-0.94189,-0.09279,137.37095,154.96178,2,5.1212,17.59083,12.46963,2.1198
"122",12.1,2117,2106,5,3.95452,4.9367,-0.64732,0.01332,137.76641,155.45546,2,5.1212,17.68905,12.56785,2.9457
"123",12.2,2117,2106,5,3.92044,4.94842,-0.34074,0.11715,138.15845,155.9503,2,5.1212,17.79185,12.67065,3.0658
"124",12.3,2117,2106,5,3.91633,4.97011,-0.04115,0.21691,138.55008,156.44731,2,5.1212,17.89723,12.77603,2.9959
"125",12.4,2117,2106,5,3.94515,5.00106,0.28823,0.3095,138.9446,156.94741,2,5.1212,18.00281,12.88161,3.2938
"126",12.5,2117,2106,5,4.0199,5.04003,0.74748,0.38972,139.34659,157.45142,2,5.1212,18.10483,12.98363,4.5925
"127",12.6,2117,2106,5,4.15128,5.08492,1.31377,0.44893,139.76172,157.95991,2,5.1212,18.19819,13.07699,5.6629
"128",12.7,2117,2106,5,4.32514,5.13227,1.73858,0.47346,140.19423,158.47314,2,5.1212,18.27891,13.15771,4.2481
"129",12.8,2117,2106,5,4.50832,5.17654,1.8319,0.44266,140.64506,158.99079,2,5.1212,18.34573,13.22453,0.933200000000001
"130",12.9,2117,2106,5,4.66719,5.20937,1.58862,0.32837,141.11178,159.51173,2,5.1212,18.39995,13.27875,-2.4328
"131",13,2117,2106,5,4.77358,5.21932,1.06396,0.09944,141.58914,160.03366,2,5.1212,18.44452,13.32332,-5.2466
"132",13.1,2117,2106,5,4.80831,5.19352,0.34724,-0.25791,142.06997,160.55301,2,5.1212,18.48304,13.36184,-7.1672
"133",13.2,2117,2106,5,4.76958,5.12417,-0.38723,-0.69351,142.54693,161.06543,2,5.1212,18.5185,13.3973,-7.3447
"134",13.3,2117,2106,5,4.69043,5.01766,-0.79158,-1.0651,143.01597,161.56719,2,5.1212,18.55122,13.43002,-4.0435
"135",13.4,2117,2106,5,4.61662,4.89588,-0.7381,-1.21784,143.47763,162.05678,2,5.1212,18.57915,13.45795,0.5348
"136",13.5,2117,2106,5,4.55815,4.78729,-0.58467,-1.08587,143.93345,162.53551,2,5.1212,18.60206,13.48086,1.5343
"137",13.6,2117,2106,5,4.49959,4.72139,-0.58561,-0.65901,144.38341,163.00765,2,5.1212,18.62424,13.50304,-0.00939999999999941
"138",13.7,2117,2106,5,4.42929,4.71856,-0.70293,-0.02827,144.82634,163.47951,2,5.1212,18.65317,13.53197,-1.1732
"139",13.8,2117,2106,5,4.3493,4.76428,-0.79998,0.45719,145.26126,163.95594,2,5.1212,18.69468,13.57348,-0.9705
"140",13.9,2117,2106,5,4.2755,4.80923,-0.73792,0.44943,145.68882,164.43686,2,5.1212,18.74804,13.62684,0.6206
"141",14,2117,2106,5,4.22223,4.81414,-0.53269,0.04914,146.11104,164.91827,2,5.1212,18.80723,13.68603,2.0523
"142",14.1,2117,2106,5,4.1929,4.7792,-0.29338,-0.34939,146.53033,165.39619,2,5.1212,18.86586,13.74466,2.3931
"143",14.2,2117,2106,5,4.1851,4.72729,-0.07795,-0.51913,146.94884,165.86892,2,5.1212,18.92008,13.79888,2.1543
"144",14.3,2117,2106,5,4.19733,4.67838,0.12229,-0.48912,147.36857,166.33676,2,5.1212,18.96819,13.84699,2.0024
"145",14.4,2117,2106,5,4.23042,4.64137,0.33092,-0.37011,147.79161,166.8009,2,5.1212,19.00929,13.88809,2.0863
"146",14.5,2117,2106,5,4.28832,4.61776,0.57895,-0.23603,148.22045,167.26267,2,5.1212,19.04222,13.92102,2.4803
"147",14.6,2117,2106,5,4.38152,4.6071,0.93207,-0.10659,148.6586,167.72338,2,5.1212,19.06478,13.94358,3.5312
"148",14.7,2117,2106,5,4.52174,4.61063,1.40216,0.03528,149.11077,168.18445,2,5.1212,19.07368,13.95248,4.7009
"149",14.8,2117,2106,5,4.70406,4.6351,1.82323,0.2447,149.58118,168.64796,2,5.1212,19.06678,13.94558,4.2107
"150",14.9,2117,2106,5,4.90553,4.6889,2.01464,0.53799,150.07173,169.11685,2,5.1212,19.04512,13.92392,1.9141
"151",15,2117,2106,5,5.10284,4.76099,1.97308,0.72087,150.58202,169.59294,2,5.1212,19.01092,13.88972,-0.4156
"152",15.1,2117,2106,5,5.2792,4.81453,1.76361,0.5354,151.10993,170.0744,2,5.1212,18.96447,13.84327,-2.0947
"153",15.2,2117,2106,5,5.42106,4.82051,1.41862,0.05982,151.65204,170.55645,2,5.1212,18.90441,13.78321,-3.4499
"154",15.3,2117,2106,5,5.51666,4.78425,0.95603,-0.36262,152.20371,171.03487,2,5.1212,18.83116,13.70996,-4.6259
"155",15.4,2117,2106,5,5.55562,4.73072,0.38962,-0.5353,152.75927,171.50794,2,5.1212,18.74867,13.62747,-5.6641
"156",15.5,2117,2106,5,5.52936,4.68042,-0.26264,-0.50297,153.31221,171.97599,2,5.1212,18.66378,13.54258,-6.5226
"157",15.6,2117,2106,5,5.43254,4.64207,-0.96824,-0.38352,153.85546,172.44019,2,5.1212,18.58473,13.46353,-7.056
"158",15.7,2117,2106,5,5.26625,4.61652,-1.66288,-0.25548,154.38208,172.90185,2,5.1212,18.51977,13.39857,-6.9464
"159",15.8,2117,2106,5,5.04443,4.60177,-2.2182,-0.14749,154.88653,173.36202,2,5.1212,18.47549,13.35429,-5.5532
"160",15.9,2117,2106,5,4.80627,4.5956,-2.38162,-0.06168,155.36715,173.82158,2,5.1212,18.45443,13.33323,-1.6342
"161",16,2117,2106,5,4.60132,4.59721,-2.04948,0.01603,155.82729,174.2813,2,5.1212,18.45401,13.33281,3.3214
"162",16.1,2117,2106,5,4.4511,4.60903,-1.50213,0.11824,156.2724,174.74221,2,5.1212,18.46981,13.34861,5.4735
"163",16.2,2117,2106,5,4.3499,4.63692,-1.0121,0.27892,156.70739,175.2059,2,5.1212,18.49851,13.37731,4.9003
"164",16.3,2117,2106,5,4.28554,4.6866,-0.64353,0.49675,157.13594,175.67456,2,5.1212,18.53862,13.41742,3.6857
"165",16.4,2117,2106,5,4.24623,4.75865,-0.39312,0.72053,157.56056,176.15042,2,5.1212,18.58986,13.46866,2.5041
"166",16.5,2117,2106,5,4.2229,4.84517,-0.23327,0.86517,157.98285,176.63494,2,5.1212,18.65209,13.53089,1.5985
"167",16.6,2117,2106,5,4.20939,4.92865,-0.13516,0.83487,158.40379,177.1278,2,5.1212,18.72401,13.60281,0.9811
"168",16.7,2117,2106,5,4.20176,4.98461,-0.07623,0.55957,158.82397,177.62627,2,5.1212,18.8023,13.6811,0.5893
"169",16.8,2117,2106,5,4.19768,4.99155,-0.04084,0.06934,159.24374,178.12542,2,5.1212,18.88168,13.76048,0.3539
"170",16.9,2117,2106,5,4.19582,4.94605,-0.01855,-0.45492,159.66332,178.62003,2,5.1212,18.95671,13.83551,0.2229
"171",17,2117,2106,5,4.19561,4.86736,-0.00218,-0.78696,160.08288,179.10676,2,5.1212,19.02388,13.90268,0.1637
"172",17.1,2117,2106,5,4.197,4.78304,0.01398,-0.84315,160.50258,179.58507,2,5.1212,19.08249,13.96129,0.1616
"173",17.2,2117,2106,5,4.2006,4.71192,0.03593,-0.71124,160.92264,180.05626,2,5.1212,19.13362,14.01242,0.2195
"174",17.3,2117,2106,5,4.20789,4.65981,0.07289,-0.52111,161.34343,180.52224,2,5.1212,19.17881,14.05761,0.3696
"175",17.4,2117,2106,5,4.22131,4.62463,0.13426,-0.35176,161.76556,180.9847,2,5.1212,19.21914,14.09794,0.6137
"176",17.5,2117,2106,5,4.24524,4.60173,0.23923,-0.22901,162.19008,181.44487,2,5.1212,19.25479,14.13359,1.0497
"177",17.6,2117,2106,5,4.29059,4.5865,0.45351,-0.1523,162.61914,181.90352,2,5.1212,19.28438,14.16318,2.1428
"178",17.7,2117,2106,5,4.37272,4.57506,0.82133,-0.11438,163.05641,182.36103,2,5.1212,19.30462,14.18342,3.6782
"179",17.8,2117,2106,5,4.49337,4.564,1.20654,-0.11063,163.50575,182.81743,2,5.1212,19.31168,14.19048,3.8521
"180",17.9,2117,2106,5,4.63081,4.54967,1.37434,-0.14325,163.96883,183.2724,2,5.1212,19.30357,14.18237,1.678
"181",18,2117,2106,5,4.75646,4.52739,1.25648,-0.22281,164.44448,183.72514,2,5.1212,19.28066,14.15946,-1.1786
"182",18.1,2117,2106,5,4.85441,4.49067,0.97949,-0.3672,164.92992,184.1742,2,5.1212,19.24428,14.12308,-2.7699
"183",18.2,2117,2106,5,4.92342,4.42766,0.69013,-0.63006,165.42226,184.61697,2,5.1212,19.19471,14.07351,-2.8936
"184",18.3,2117,2106,5,4.96969,4.31645,0.46269,-1.11211,165.91923,185.04861,2,5.1212,19.12938,14.00818,-2.2744
"185",18.4,2117,2106,5,5.00087,4.1386,0.31179,-1.77856,166.41932,185.46247,2,5.1212,19.04315,13.92195,-1.509
"186",18.5,2117,2106,5,5.02362,3.90801,0.22751,-2.30591,166.92168,185.85328,2,5.1212,18.9316,13.8104,-0.8428
"187",18.6,2117,2106,5,5.04376,3.6705,0.20145,-2.37509,167.42605,186.22033,2,5.1212,18.79428,13.67308,-0.2606
"188",18.7,2117,2106,5,5.06582,3.46881,0.22053,-2.01693,167.93264,186.56721,2,5.1212,18.63457,13.51337,0.1908
"189",18.8,2117,2106,5,5.09059,3.32005,0.24773,-1.48756,168.44169,186.89921,2,5.1212,18.45752,13.33632,0.272
"190",18.9,2117,2106,5,5.11491,3.22118,0.2432,-0.9887,168.95318,187.22133,2,5.1212,18.26815,13.14695,-0.0453000000000001
"191",19,2117,2106,5,5.13486,3.16095,0.19953,-0.60233,169.46667,187.53742,2,5.1212,18.07075,12.94955,-0.4367
"192",19.1,2117,2106,5,5.14836,3.12588,0.13495,-0.35063,169.98151,187.85001,2,5.1212,17.8685,12.7473,-0.6458
"193",19.2,2117,2106,5,5.15494,3.10369,0.06588,-0.22189,170.497,188.16038,2,5.1212,17.66338,12.54218,-0.6907
"194",19.3,2117,2106,5,5.15451,3.0871,-0.00432,-0.16593,171.01245,188.46909,2,5.1212,17.45664,12.33544,-0.702
"195",19.4,2117,2106,5,5.14659,3.07413,-0.07917,-0.12974,171.52711,188.7765,2,5.1212,17.24939,12.12819,-0.7485
"196",19.5,2117,2106,5,5.1297,3.06466,-0.16896,-0.09464,172.04008,189.08297,2,5.1212,17.04289,11.92169,-0.8979
"197",19.6,2117,2106,5,5.0994,3.05829,-0.30299,-0.06375,172.55002,189.3888,2,5.1212,16.83878,11.71758,-1.3403
"198",19.7,2117,2106,5,5.05057,3.05424,-0.48834,-0.0405,173.05508,189.69422,2,5.1212,16.63914,11.51794,-1.8535
"199",19.8,2117,2106,5,4.98555,3.05177,-0.65012,-0.02471,173.55363,189.9994,2,5.1212,16.44577,11.32457,-1.6178
"200",19.9,2117,2106,5,4.91619,3.0503,-0.69364,-0.01465,174.04525,190.30443,2,5.1212,16.25918,11.13798,-0.4352
"201",20,2117,2106,5,4.8552,3.04945,-0.60989,-0.00848,174.53077,190.60938,2,5.1212,16.07861,10.95741,0.8375
